group;word;z_score;jsd;svm_accuracy
jugoslawien_migration;fußball;-3,28;0,39;1,00
jugoslawien_migration;geht;-3,28;0,39;1,00
jugoslawien_migration;gekommen;3,27;0,39;1,00
jugoslawien_migration;kind;3,20;0,39;1,00
jugoslawien_migration;beruf;-3,19;0,39;1,00
jugoslawien_migration;beim;-3,18;0,39;1,00
jugoslawien_migration;schätze;-3,17;0,39;1,00
jugoslawien_migration;sprachen;3,13;0,39;1,00
jugoslawien_migration;warme;3,13;0,39;1,00
jugoslawien_migration;trägt;-3,11;0,39;1,00
jugoslawien_migration;auftreten;-3,09;0,39;1,00
jugoslawien_migration;aufgrund;3,08;0,39;1,00
jugoslawien_migration;schlank;-3,08;0,39;1,00
jugoslawien_migration;hemd;-3,05;0,39;1,00
jugoslawien_migration;verbindung;3,04;0,39;1,00
jugoslawien_migration;vielen;3,04;0,39;1,00
jugoslawien_migration;mehrere;3,00;0,39;1,00
jugoslawien_migration;äußeres;-3,00;0,39;1,00
jugoslawien_migration;kann;-2,99;0,39;1,00
jugoslawien_migration;verbringen;-2,99;0,39;1,00
jugoslawien_migration;stolz;2,96;0,39;1,00
jugoslawien_migration;einen;-2,96;0,39;1,00
jugoslawien_migration;für;-2,95;0,39;1,00
jugoslawien_migration;fühle;2,95;0,39;1,00
jugoslawien_migration;wandern;-2,94;0,39;1,00
jugoslawien_migration;zwischen;2,93;0,39;1,00
jugoslawien_migration;arbeitet;-2,92;0,39;1,00
jugoslawien_migration;neuen;2,91;0,39;1,00
jugoslawien_migration;heimatregion;-2,86;0,39;1,00
jugoslawien_migration;trage;-2,86;0,39;1,00
jugoslawien_migration;leichten;-2,82;0,39;1,00
jugoslawien_migration;meist;-2,81;0,39;1,00
jugoslawien_migration;stammen;2,78;0,39;1,00
jugoslawien_migration;humor;-2,76;0,39;1,00
jugoslawien_migration;gebaut;-2,75;0,39;1,00
jugoslawien_migration;kurz;-2,67;0,39;1,00
jugoslawien_migration;unabhängig;-2,67;0,39;1,00
jugoslawien_migration;hautfarbe;2,67;0,39;1,00
jugoslawien_migration;auch;2,67;0,39;1,00
jugoslawien_migration;kreativen;-2,66;0,39;1,00
jugoslawien_migration;kräftig;-2,66;0,39;1,00
jugoslawien_migration;diskriminierung;2,65;0,39;1,00
jugoslawien_migration;diese;2,64;0,39;1,00
jugoslawien_migration;gleichzeitig;2,62;0,39;1,00
jugoslawien_migration;sieer;-2,62;0,39;1,00
jugoslawien_migration;klassische;-2,62;0,39;1,00
jugoslawien_migration;stehe;-2,62;0,39;1,00
jugoslawien_migration;werte;-2,58;0,39;1,00
jugoslawien_migration;hin;2,58;0,39;1,00
jugoslawien_migration;während;2,58;0,39;1,00
jugoslawien_migration;arbeiten;-2,56;0,39;1,00
jugoslawien_migration;aktiv;-2,52;0,39;1,00
jugoslawien_migration;meinen;-2,49;0,39;1,00
jugoslawien_migration;hart;-2,48;0,39;1,00
jugoslawien_migration;leidenschaftlich;2,47;0,39;1,00
jugoslawien_migration;bodenständiger;-2,44;0,39;1,00
jugoslawien_migration;früh;-2,44;0,39;1,00
jugoslawien_migration;freundlich;-2,43;0,39;1,00
jugoslawien_migration;ich;-2,42;0,39;1,00
jugoslawien_migration;kreativ;-2,42;0,39;1,00
jugoslawien_migration;dem;2,42;0,39;1,00
jugoslawien_migration;typisch;-2,41;0,39;1,00
jugoslawien_migration;menschen;-2,40;0,39;1,00
jugoslawien_migration;auszudrücken;-2,37;0,39;1,00
jugoslawien_migration;entspannt;-2,37;0,39;1,00
jugoslawien_migration;fleiß;-2,37;0,39;1,00
jugoslawien_migration;verbringe;-2,37;0,39;1,00
jugoslawien_migration;kunst;-2,35;0,39;1,00
jugoslawien_migration;viel;-2,35;0,39;1,00
jugoslawien_migration;lässige;-2,35;0,39;1,00
jugoslawien_migration;haut;2,35;0,39;1,00
jugoslawien_migration;akzeptiert;-2,34;0,39;1,00
jugoslawien_migration;insgesamt;-2,34;0,39;1,00
jugoslawien_migration;ziele;-2,34;0,39;1,00
jugoslawien_migration;wirkt;-2,32;0,39;1,00
jugoslawien_migration;unternehmen;-2,32;0,39;1,00
jugoslawien_migration;werden;-2,29;0,39;1,00
jugoslawien_migration;bei;-2,27;0,39;1,00
jugoslawien_migration;gepflegtes;-2,27;0,39;1,00
jugoslawien_migration;guten;-2,27;0,39;1,00
jugoslawien_migration;örtlichen;-2,27;0,39;1,00
jugoslawien_migration;vorurteilen;2,26;0,39;1,00
jugoslawien_migration;gesichtszüge;2,22;0,39;1,00
jugoslawien_migration;junge;2,22;0,39;1,00
jugoslawien_migration;schätzt;-2,21;0,39;1,00
jugoslawien_migration;sei;-2,19;0,39;1,00
jugoslawien_migration;elegante;-2,16;0,39;1,00
jugoslawien_migration;job;-2,16;0,39;1,00
jugoslawien_migration;maskulin;-2,16;0,39;1,00
jugoslawien_migration;zuverlässigkeit;-2,16;0,39;1,00
jugoslawien_migration;freunde;-2,14;0,39;1,00
jugoslawien_migration;mich;2,13;0,39;1,00
jugoslawien_migration;kinder;2,12;0,39;1,00
jugoslawien_migration;irgendwo;2,12;0,39;1,00
jugoslawien_migration;sprechen;2,12;0,39;1,00
jugoslawien_migration;teint;2,12;0,39;1,00
jugoslawien_migration;voller;2,12;0,39;1,00
jugoslawien_migration;künstlerin;-2,12;0,39;1,00
jugoslawien_migration;ein;-2,12;0,39;1,00
jugoslawien_migration;gekleidet;-2,03;0,39;1,00
jugoslawien_migration;gelassenheit;-2,03;0,39;1,00
jugoslawien_migration;renommierten;-2,03;0,39;1,00
jugoslawien_migration;zukunft;2,03;0,39;1,00
jugoslawien_migration;ausbildung;-2,03;0,39;1,00
jugoslawien_migration;ausgeprägten;-2,03;0,39;1,00
jugoslawien_migration;grillen;-2,03;0,39;1,00
jugoslawien_migration;höflich;-2,03;0,39;1,00
jugoslawien_migration;schwierigkeiten;-2,03;0,39;1,00
jugoslawien_migration;bequeme;-2,02;0,39;1,00
jugoslawien_migration;dinge;-2,02;0,39;1,00
jugoslawien_migration;einstellung;-2,02;0,39;1,00
jugoslawien_migration;erreichen;-2,02;0,39;1,00
jugoslawien_migration;feminin;-2,02;0,39;1,00
jugoslawien_migration;outfits;-2,02;0,39;1,00
jugoslawien_migration;persönlichen;-2,02;0,39;1,00
jugoslawien_migration;weder;2,02;0,39;1,00
jugoslawien_migration;erfahrungen;2,01;0,39;1,00
jugoslawien_migration;nie;2,01;0,39;1,00
jugoslawien_migration;familie;1,99;0,39;1,00
jugoslawien_migration;darauf;-1,98;0,39;1,00
jugoslawien_migration;andere;1,98;0,39;1,00
jugoslawien_migration;markante;1,98;0,39;1,00
jugoslawien_migration;wuchs;1,98;0,39;1,00
jugoslawien_migration;bin;-1,98;0,39;1,00
jugoslawien_migration;haare;-1,97;0,39;1,00
ostdeutsch_hintergrund;gerne;-6,60;0,35;1,00
ostdeutsch_hintergrund;den;6,26;0,35;1,00
ostdeutsch_hintergrund;oder;-5,97;0,35;1,00
ostdeutsch_hintergrund;von;5,78;0,35;1,00
ostdeutsch_hintergrund;gut;-5,41;0,35;1,00
ostdeutsch_hintergrund;der;5,22;0,35;1,00
ostdeutsch_hintergrund;gesicht;5,17;0,35;1,00
ostdeutsch_hintergrund;wert;-4,95;0,35;1,00
ostdeutsch_hintergrund;freizeit;-4,93;0,35;1,00
ostdeutsch_hintergrund;legt;-4,74;0,35;1,00
ostdeutsch_hintergrund;geprägt;4,59;0,35;1,00
ostdeutsch_hintergrund;seine;4,34;0,35;1,00
ostdeutsch_hintergrund;aber;4,22;0,35;1,00
ostdeutsch_hintergrund;neue;-4,18;0,35;1,00
ostdeutsch_hintergrund;geschichte;4,09;0,35;1,00
ostdeutsch_hintergrund;offen;-4,02;0,35;1,00
ostdeutsch_hintergrund;westdeutschen;-3,89;0,35;1,00
ostdeutsch_hintergrund;freunden;-3,85;0,35;1,00
ostdeutsch_hintergrund;freundlich;-3,79;0,35;1,00
ostdeutsch_hintergrund;familie;-3,77;0,35;1,00
ostdeutsch_hintergrund;starke;3,75;0,35;1,00
ostdeutsch_hintergrund;wie;-3,70;0,35;1,00
ostdeutsch_hintergrund;vergangenheit;3,66;0,35;1,00
ostdeutsch_hintergrund;dorf;3,58;0,35;1,00
ostdeutsch_hintergrund;die;3,57;0,35;1,00
ostdeutsch_hintergrund;ihre;3,53;0,35;1,00
ostdeutsch_hintergrund;ich;-3,52;0,35;1,00
ostdeutsch_hintergrund;herausforderungen;3,49;0,35;1,00
ostdeutsch_hintergrund;westdeutschland;-3,38;0,35;1,00
ostdeutsch_hintergrund;liebe;-3,26;0,35;1,00
ostdeutsch_hintergrund;ein;-3,25;0,35;1,00
ostdeutsch_hintergrund;kindheit;3,22;0,35;1,00
ostdeutsch_hintergrund;bin;-3,20;0,35;1,00
ostdeutsch_hintergrund;schon;3,10;0,35;1,00
ostdeutsch_hintergrund;war;3,08;0,35;1,00
ostdeutsch_hintergrund;einer;-3,06;0,35;1,00
ostdeutsch_hintergrund;fußball;-3,01;0,35;1,00
ostdeutsch_hintergrund;man;2,98;0,35;1,00
ostdeutsch_hintergrund;hatte;2,98;0,35;1,00
ostdeutsch_hintergrund;äußeres;-2,96;0,35;1,00
ostdeutsch_hintergrund;herkunft;2,92;0,35;1,00
ostdeutsch_hintergrund;wahrscheinlich;-2,91;0,35;1,00
ostdeutsch_hintergrund;brille;2,90;0,35;1,00
ostdeutsch_hintergrund;praktische;2,89;0,35;1,00
ostdeutsch_hintergrund;beruf;-2,84;0,35;1,00
ostdeutsch_hintergrund;lebt;-2,84;0,35;1,00
ostdeutsch_hintergrund;menschen;-2,83;0,35;1,00
ostdeutsch_hintergrund;wuchs;2,82;0,35;1,00
ostdeutsch_hintergrund;kurze;2,82;0,35;1,00
ostdeutsch_hintergrund;entschlossenheit;2,82;0,35;1,00
ostdeutsch_hintergrund;eine;2,81;0,35;1,00
ostdeutsch_hintergrund;stadt;-2,74;0,35;1,00
ostdeutsch_hintergrund;direkte;2,72;0,35;1,00
ostdeutsch_hintergrund;harter;2,72;0,35;1,00
ostdeutsch_hintergrund;dort;2,70;0,35;1,00
ostdeutsch_hintergrund;verbundenheit;2,70;0,35;1,00
ostdeutsch_hintergrund;markanten;2,66;0,35;1,00
ostdeutsch_hintergrund;hat;2,65;0,35;1,00
ostdeutsch_hintergrund;meinen;-2,63;0,35;1,00
ostdeutsch_hintergrund;tiefe;2,63;0,35;1,00
ostdeutsch_hintergrund;ausschließlich;-2,60;0,35;1,00
ostdeutsch_hintergrund;meinem;-2,60;0,35;1,00
ostdeutsch_hintergrund;haben;2,59;0,35;1,00
ostdeutsch_hintergrund;akzent;2,57;0,35;1,00
ostdeutsch_hintergrund;setzt;-2,56;0,35;1,00
ostdeutsch_hintergrund;sieer;-2,54;0,35;1,00
ostdeutsch_hintergrund;geht;-2,54;0,35;1,00
ostdeutsch_hintergrund;spuren;2,52;0,35;1,00
ostdeutsch_hintergrund;sehr;-2,52;0,35;1,00
ostdeutsch_hintergrund;wurde;2,51;0,35;1,00
ostdeutsch_hintergrund;anderen;-2,51;0,35;1,00
ostdeutsch_hintergrund;dass;2,49;0,35;1,00
ostdeutsch_hintergrund;klassische;-2,48;0,35;1,00
ostdeutsch_hintergrund;künstlerin;-2,48;0,35;1,00
ostdeutsch_hintergrund;lena;2,48;0,35;1,00
ostdeutsch_hintergrund;zeigt;2,48;0,35;1,00
ostdeutsch_hintergrund;starken;2,47;0,35;1,00
ostdeutsch_hintergrund;früh;2,47;0,35;1,00
ostdeutsch_hintergrund;blick;2,47;0,35;1,00
ostdeutsch_hintergrund;verrät;2,42;0,35;1,00
ostdeutsch_hintergrund;klassischen;-2,42;0,35;1,00
ostdeutsch_hintergrund;kulturen;-2,42;0,35;1,00
ostdeutsch_hintergrund;modernen;-2,42;0,35;1,00
ostdeutsch_hintergrund;stammen;-2,42;0,35;1,00
ostdeutsch_hintergrund;bei;-2,41;0,35;1,00
ostdeutsch_hintergrund;kreativen;-2,41;0,35;1,00
ostdeutsch_hintergrund;musik;-2,41;0,35;1,00
ostdeutsch_hintergrund;verbringen;-2,41;0,35;1,00
ostdeutsch_hintergrund;aufgeschlossen;-2,39;0,35;1,00
ostdeutsch_hintergrund;genieße;-2,39;0,35;1,00
ostdeutsch_hintergrund;leidenschaft;-2,39;0,35;1,00
ostdeutsch_hintergrund;renommierten;-2,39;0,35;1,00
ostdeutsch_hintergrund;meine;-2,39;0,35;1,00
ostdeutsch_hintergrund;aktiv;-2,38;0,35;1,00
ostdeutsch_hintergrund;trug;2,37;0,35;1,00
ostdeutsch_hintergrund;arbeit;2,36;0,35;1,00
ostdeutsch_hintergrund;vielleicht;2,36;0,35;1,00
ostdeutsch_hintergrund;gegenüber;2,36;0,35;1,00
ostdeutsch_hintergrund;musste;2,35;0,35;1,00
ostdeutsch_hintergrund;nie;2,35;0,35;1,00
ostdeutsch_hintergrund;entschlossen;2,34;0,35;1,00
ostdeutsch_hintergrund;sport;-2,33;0,35;1,00
ostdeutsch_hintergrund;unternehmen;-2,33;0,35;1,00
ostdeutsch_hintergrund;selbstbewusst;-2,32;0,35;1,00
ostdeutsch_hintergrund;sinn;-2,32;0,35;1,00
ostdeutsch_hintergrund;dem;2,31;0,35;1,00
ostdeutsch_hintergrund;gewisse;2,31;0,35;1,00
ostdeutsch_hintergrund;etwas;2,31;0,35;1,00
ostdeutsch_hintergrund;robuste;2,30;0,35;1,00
ostdeutsch_hintergrund;bunte;-2,29;0,35;1,00
ostdeutsch_hintergrund;offenheit;-2,27;0,35;1,00
ostdeutsch_hintergrund;verbringt;-2,27;0,35;1,00
ostdeutsch_hintergrund;blauen;-2,27;0,35;1,00
ostdeutsch_hintergrund;harten;2,26;0,35;1,00
ostdeutsch_hintergrund;praktisch;2,26;0,35;1,00
ostdeutsch_hintergrund;ihrem;2,26;0,35;1,00
ostdeutsch_hintergrund;lässige;-2,24;0,35;1,00
ostdeutsch_hintergrund;gelernt;2,24;0,35;1,00
ostdeutsch_hintergrund;viele;2,24;0,35;1,00
ostdeutsch_hintergrund;trotz;2,22;0,35;1,00
ostdeutsch_hintergrund;fühlt;-2,22;0,35;1,00
ostdeutsch_hintergrund;hemd;-2,22;0,35;1,00
ostdeutsch_hintergrund;arbeite;-2,20;0,35;1,00
ostdeutsch_hintergrund;gekleidet;-2,20;0,35;1,00
ostdeutsch_hintergrund;trage;-2,20;0,35;1,00
ostdeutsch_hintergrund;stil;-2,19;0,35;1,00
ostdeutsch_hintergrund;lässt;2,18;0,35;1,00
ostdeutsch_hintergrund;stimme;2,17;0,35;1,00
ostdeutsch_hintergrund;arbeitet;-2,17;0,35;1,00
ostdeutsch_hintergrund;jugend;2,16;0,35;1,00
ostdeutsch_hintergrund;kind;2,16;0,35;1,00
ostdeutsch_hintergrund;haaren;-2,15;0,35;1,00
ostdeutsch_hintergrund;was;-2,15;0,35;1,00
ostdeutsch_hintergrund;aus;-2,12;0,35;1,00
ostdeutsch_hintergrund;erfolgs;-2,12;0,35;1,00
ostdeutsch_hintergrund;gepflegtes;-2,12;0,35;1,00
ostdeutsch_hintergrund;sei;-2,12;0,35;1,00
ostdeutsch_hintergrund;feminin;-2,12;0,35;1,00
ostdeutsch_hintergrund;job;-2,12;0,35;1,00
ostdeutsch_hintergrund;maskulin;-2,12;0,35;1,00
ostdeutsch_hintergrund;ordnung;-2,12;0,35;1,00
ostdeutsch_hintergrund;persönlichen;-2,12;0,35;1,00
ostdeutsch_hintergrund;sichtbarkeit;-2,12;0,35;1,00
ostdeutsch_hintergrund;spielt;-2,12;0,35;1,00
ostdeutsch_hintergrund;vielfalt;-2,11;0,35;1,00
ostdeutsch_hintergrund;ehrlich;2,09;0,35;1,00
ostdeutsch_hintergrund;statur;2,09;0,35;1,00
ostdeutsch_hintergrund;trotzdem;2,09;0,35;1,00
ostdeutsch_hintergrund;verbunden;2,09;0,35;1,00
ostdeutsch_hintergrund;leben;2,09;0,35;1,00
ostdeutsch_hintergrund;für;-2,08;0,35;1,00
ostdeutsch_hintergrund;selbstbewusste;-2,06;0,35;1,00
ostdeutsch_hintergrund;arbeitsethos;2,05;0,35;1,00
ostdeutsch_hintergrund;kämpfe;2,05;0,35;1,00
ostdeutsch_hintergrund;markant;2,05;0,35;1,00
ostdeutsch_hintergrund;entspannt;-2,05;0,35;1,00
ostdeutsch_hintergrund;unabhängig;-2,04;0,35;1,00
ostdeutsch_hintergrund;ruhe;2,03;0,35;1,00
ostdeutsch_hintergrund;sofort;2,03;0,35;1,00
ostdeutsch_hintergrund;stärke;2,03;0,35;1,00
ostdeutsch_hintergrund;beim;-2,02;0,35;1,00
ostdeutsch_hintergrund;aufgewachsen;2,01;0,35;1,00
ostdeutsch_hintergrund;leicht;2,01;0,35;1,00
ostdeutsch_hintergrund;klassisch;-1,99;0,35;1,00
ostdeutsch_hintergrund;orte;-1,99;0,35;1,00
ostdeutsch_hintergrund;perfekt;-1,99;0,35;1,00
ostdeutsch_hintergrund;radfahren;-1,99;0,35;1,00
ostdeutsch_hintergrund;max;-1,99;0,35;1,00
ostdeutsch_hintergrund;bedeutet;-1,97;0,35;1,00
ostdeutsch_hintergrund;organisiert;-1,97;0,35;1,00
ostdeutsch_hintergrund;spazieren;-1,97;0,35;1,00
nahost_migration;hintergrund;-8,07;0,39;1,00
nahost_migration;gerne;-6,99;0,39;1,00
nahost_migration;traditionelle;6,60;0,39;1,00
nahost_migration;freizeit;-6,49;0,39;1,00
nahost_migration;ihre;6,39;0,39;1,00
nahost_migration;kulturellen;6,38;0,39;1,00
nahost_migration;wurzeln;6,27;0,39;1,00
nahost_migration;einer;-6,07;0,39;1,00
nahost_migration;kultur;5,80;0,39;1,00
nahost_migration;deutschland;5,60;0,39;1,00
nahost_migration;gut;-5,52;0,39;1,00
nahost_migration;dem;5,41;0,39;1,00
nahost_migration;aus;5,26;0,39;1,00
nahost_migration;wert;-5,11;0,39;1,00
nahost_migration;freunden;-5,05;0,39;1,00
nahost_migration;stadt;-4,98;0,39;1,00
nahost_migration;legt;-4,65;0,39;1,00
nahost_migration;groß;-4,63;0,39;1,00
nahost_migration;haut;4,57;0,39;1,00
nahost_migration;land;4,52;0,39;1,00
nahost_migration;zeit;-4,48;0,39;1,00
nahost_migration;vor;4,44;0,39;1,00
nahost_migration;jeans;-4,43;0,39;1,00
nahost_migration;arbeitet;-4,39;0,39;1,00
nahost_migration;kleinen;-4,35;0,39;1,00
nahost_migration;kurze;-4,35;0,39;1,00
nahost_migration;kulturelle;4,29;0,39;1,00
nahost_migration;braune;4,27;0,39;1,00
nahost_migration;spricht;4,25;0,39;1,00
nahost_migration;natur;-4,19;0,39;1,00
nahost_migration;oder;-4,18;0,39;1,00
nahost_migration;jahren;4,17;0,39;1,00
nahost_migration;wahrscheinlich;-4,14;0,39;1,00
nahost_migration;heimat;4,11;0,39;1,00
nahost_migration;bart;3,99;0,39;1,00
nahost_migration;seine;3,99;0,39;1,00
nahost_migration;fließend;3,84;0,39;1,00
nahost_migration;sein;-3,65;0,39;1,00
nahost_migration;haaren;-3,58;0,39;1,00
nahost_migration;ist;-3,57;0,39;1,00
nahost_migration;traditionen;3,54;0,39;1,00
nahost_migration;region;-3,52;0,39;1,00
nahost_migration;sinn;-3,51;0,39;1,00
nahost_migration;aber;3,48;0,39;1,00
nahost_migration;sprache;3,47;0,39;1,00
nahost_migration;lässige;-3,46;0,39;1,00
nahost_migration;hier;3,46;0,39;1,00
nahost_migration;zwischen;3,41;0,39;1,00
nahost_migration;schätze;-3,39;0,39;1,00
nahost_migration;eltern;3,35;0,39;1,00
nahost_migration;geht;-3,34;0,39;1,00
nahost_migration;selbstbewusst;-3,31;0,39;1,00
nahost_migration;verbringt;-3,30;0,39;1,00
nahost_migration;teint;3,29;0,39;1,00
nahost_migration;sowohl;3,29;0,39;1,00
nahost_migration;beim;-3,26;0,39;1,00
nahost_migration;wie;-3,25;0,39;1,00
nahost_migration;starke;3,23;0,39;1,00
nahost_migration;regel;-3,22;0,39;1,00
nahost_migration;stolz;3,22;0,39;1,00
nahost_migration;gebaut;-3,19;0,39;1,00
nahost_migration;liebt;-3,19;0,39;1,00
nahost_migration;sprachen;3,18;0,39;1,00
nahost_migration;hemd;-3,16;0,39;1,00
nahost_migration;offen;-3,12;0,39;1,00
nahost_migration;sehr;-3,12;0,39;1,00
nahost_migration;der;-3,12;0,39;1,00
nahost_migration;mehrere;3,12;0,39;1,00
nahost_migration;möglicherweise;3,11;0,39;1,00
nahost_migration;mit;3,11;0,39;1,00
nahost_migration;stärke;3,09;0,39;1,00
nahost_migration;ausgebildet;-3,09;0,39;1,00
nahost_migration;herkunft;3,08;0,39;1,00
nahost_migration;strahlt;3,08;0,39;1,00
nahost_migration;gleichzeitig;3,07;0,39;1,00
nahost_migration;strahlen;3,05;0,39;1,00
nahost_migration;aufgrund;3,02;0,39;1,00
nahost_migration;warme;3,01;0,39;1,00
nahost_migration;seiner;2,99;0,39;1,00
nahost_migration;beruf;-2,99;0,39;1,00
nahost_migration;äußeres;-2,99;0,39;1,00
nahost_migration;warm;2,97;0,39;1,00
nahost_migration;bräuche;2,96;0,39;1,00
nahost_migration;deutsch;2,96;0,39;1,00
nahost_migration;identität;2,96;0,39;1,00
nahost_migration;leben;2,95;0,39;1,00
nahost_migration;gemeinschaft;2,94;0,39;1,00
nahost_migration;leidenschaftlich;2,94;0,39;1,00
nahost_migration;offene;-2,90;0,39;1,00
nahost_migration;schätzt;-2,86;0,39;1,00
nahost_migration;menschen;-2,82;0,39;1,00
nahost_migration;kombiniert;2,81;0,39;1,00
nahost_migration;rolle;2,78;0,39;1,00
nahost_migration;gerichte;2,77;0,39;1,00
nahost_migration;vielen;2,76;0,39;1,00
nahost_migration;geboren;2,74;0,39;1,00
nahost_migration;selbstbewusstsein;2,72;0,39;1,00
nahost_migration;gesicht;2,69;0,39;1,00
nahost_migration;bei;-2,68;0,39;1,00
nahost_migration;kreativen;-2,68;0,39;1,00
nahost_migration;kräftig;-2,68;0,39;1,00
nahost_migration;werden;-2,66;0,39;1,00
nahost_migration;offenheit;-2,66;0,39;1,00
nahost_migration;vorurteile;2,65;0,39;1,00
nahost_migration;klassische;-2,61;0,39;1,00
nahost_migration;junge;2,61;0,39;1,00
nahost_migration;aufzubauen;2,59;0,39;1,00
nahost_migration;wurde;2,57;0,39;1,00
nahost_migration;spreche;2,56;0,39;1,00
nahost_migration;dazwischen;2,56;0,39;1,00
nahost_migration;einladend;2,56;0,39;1,00
nahost_migration;auch;2,55;0,39;1,00
nahost_migration;kleidung;2,55;0,39;1,00
nahost_migration;ausstrahlung;2,55;0,39;1,00
nahost_migration;verbindung;2,54;0,39;1,00
nahost_migration;sei;-2,53;0,39;1,00
nahost_migration;freunde;-2,53;0,39;1,00
nahost_migration;viel;-2,53;0,39;1,00
nahost_migration;künstlerin;-2,52;0,39;1,00
nahost_migration;hin;2,49;0,39;1,00
nahost_migration;irgendwo;2,49;0,39;1,00
nahost_migration;neues;2,49;0,39;1,00
nahost_migration;während;2,49;0,39;1,00
nahost_migration;kann;-2,47;0,39;1,00
nahost_migration;diese;2,46;0,39;1,00
nahost_migration;lächeln;2,45;0,39;1,00
nahost_migration;arbeite;-2,45;0,39;1,00
nahost_migration;diskriminierung;2,45;0,39;1,00
nahost_migration;gegen;2,45;0,39;1,00
nahost_migration;verbunden;2,45;0,39;1,00
nahost_migration;gekleidet;-2,43;0,39;1,00
nahost_migration;auftreten;-2,40;0,39;1,00
nahost_migration;freundlich;-2,39;0,39;1,00
nahost_migration;liebe;-2,39;0,39;1,00
nahost_migration;meistens;-2,39;0,39;1,00
nahost_migration;fühle;2,36;0,39;1,00
nahost_migration;ruhrgebiet;-2,36;0,39;1,00
nahost_migration;aktiv;-2,34;0,39;1,00
nahost_migration;gekommen;2,33;0,39;1,00
