group;word;z_score;jsd;svm_accuracy
indien_migration_frau;dass;-2,07;0,52;1,00
indien_migration_frau;strahlt;2,06;0,52;1,00
indien_migration_frau;arbeit;-2,00;0,52;1,00
sowjet_migration_nb;ein;-7,75;0,54;1,00
sowjet_migration_nb;als;7,66;0,54;1,00
sowjet_migration_nb;mann;-7,61;0,54;1,00
sowjet_migration_nb;sie;7,22;0,54;1,00
sowjet_migration_nb;sein;-6,97;0,54;1,00
sowjet_migration_nb;sich;6,83;0,54;1,00
sowjet_migration_nb;die;5,29;0,54;1,00
sowjet_migration_nb;gerne;-4,98;0,54;1,00
sowjet_migration_nb;augen;-4,94;0,54;1,00
sowjet_migration_nb;bin;-4,85;0,54;1,00
sowjet_migration_nb;person;4,70;0,54;1,00
sowjet_migration_nb;identität;4,57;0,54;1,00
sowjet_migration_nb;ist;-4,34;0,54;1,00
sowjet_migration_nb;hintergrund;-4,21;0,54;1,00
sowjet_migration_nb;noch;4,19;0,54;1,00
sowjet_migration_nb;mich;4,19;0,54;1,00
sowjet_migration_nb;jeans;-4,16;0,54;1,00
sowjet_migration_nb;freizeit;-4,11;0,54;1,00
sowjet_migration_nb;ihre;4,01;0,54;1,00
sowjet_migration_nb;wie;-3,67;0,54;1,00
sowjet_migration_nb;akzent;-3,58;0,54;1,00
sowjet_migration_nb;diese;3,50;0,54;1,00
sowjet_migration_nb;nicht;3,38;0,54;1,00
sowjet_migration_nb;geboren;3,31;0,54;1,00
sowjet_migration_nb;männlich;3,21;0,54;1,00
sowjet_migration_nb;blaue;-3,11;0,54;1,00
sowjet_migration_nb;gut;-3,11;0,54;1,00
sowjet_migration_nb;kulturellen;3,10;0,54;1,00
sowjet_migration_nb;der;-2,98;0,54;1,00
sowjet_migration_nb;einer;-2,98;0,54;1,00
sowjet_migration_nb;stadt;-2,96;0,54;1,00
sowjet_migration_nb;ich;-2,93;0,54;1,00
sowjet_migration_nb;auftreten;-2,93;0,54;1,00
sowjet_migration_nb;für;2,88;0,54;1,00
sowjet_migration_nb;fühle;2,82;0,54;1,00
sowjet_migration_nb;schätze;-2,82;0,54;1,00
sowjet_migration_nb;arbeitet;-2,81;0,54;1,00
sowjet_migration_nb;meinen;-2,81;0,54;1,00
sowjet_migration_nb;strahlt;-2,81;0,54;1,00
sowjet_migration_nb;ihr;2,80;0,54;1,00
sowjet_migration_nb;eine;2,77;0,54;1,00
sowjet_migration_nb;den;2,76;0,54;1,00
sowjet_migration_nb;wurde;2,75;0,54;1,00
sowjet_migration_nb;trägt;-2,75;0,54;1,00
sowjet_migration_nb;oder;-2,74;0,54;1,00
sowjet_migration_nb;hart;-2,73;0,54;1,00
sowjet_migration_nb;wirkt;-2,73;0,54;1,00
sowjet_migration_nb;könnte;-2,69;0,54;1,00
sowjet_migration_nb;nach;2,67;0,54;1,00
sowjet_migration_nb;leichten;-2,65;0,54;1,00
sowjet_migration_nb;gewisse;-2,59;0,54;1,00
sowjet_migration_nb;kurz;-2,57;0,54;1,00
sowjet_migration_nb;dem;-2,54;0,54;1,00
sowjet_migration_nb;gesellschaft;2,51;0,54;1,00
sowjet_migration_nb;beim;-2,47;0,54;1,00
sowjet_migration_nb;mensch;-2,46;0,54;1,00
sowjet_migration_nb;verbringt;-2,46;0,54;1,00
sowjet_migration_nb;land;2,45;0,54;1,00
sowjet_migration_nb;natur;-2,44;0,54;1,00
sowjet_migration_nb;offen;-2,39;0,54;1,00
sowjet_migration_nb;haare;-2,38;0,54;1,00
sowjet_migration_nb;ihren;2,33;0,54;1,00
sowjet_migration_nb;leicht;-2,32;0,54;1,00
sowjet_migration_nb;von;2,31;0,54;1,00
sowjet_migration_nb;jahren;2,29;0,54;1,00
sowjet_migration_nb;kleinen;-2,27;0,54;1,00
sowjet_migration_nb;westen;-2,26;0,54;1,00
sowjet_migration_nb;selbstbewusst;-2,23;0,54;1,00
sowjet_migration_nb;engagiert;2,21;0,54;1,00
