group;word;z_score;jsd;svm_accuracy
jugoslawien_migration;jeans;-3,25;0,40;1,00
jugoslawien_migration;kulturen;3,25;0,40;1,00
jugoslawien_migration;stolz;3,25;0,40;1,00
jugoslawien_migration;sozialen;-3,18;0,40;1,00
jugoslawien_migration;musik;3,13;0,40;1,00
jugoslawien_migration;den;3,13;0,40;1,00
jugoslawien_migration;ordnung;-3,13;0,40;1,00
jugoslawien_migration;irgendwo;-3,13;0,40;1,00
jugoslawien_migration;herkunft;3,10;0,40;1,00
jugoslawien_migration;bodenständig;-3,09;0,40;1,00
jugoslawien_migration;komme;-3,07;0,40;1,00
jugoslawien_migration;beschreibung;-3,07;0,40;1,00
jugoslawien_migration;gut;-3,05;0,40;1,00
jugoslawien_migration;themen;-3,05;0,40;1,00
jugoslawien_migration;reichen;3,05;0,40;1,00
jugoslawien_migration;republik;3,05;0,40;1,00
jugoslawien_migration;obwohl;3,05;0,40;1,00
jugoslawien_migration;typischen;-3,04;0,40;1,00
jugoslawien_migration;bildung;-2,99;0,40;1,00
jugoslawien_migration;interesse;-2,99;0,40;1,00
jugoslawien_migration;spricht;2,98;0,40;1,00
jugoslawien_migration;ingenieur;-2,98;0,40;1,00
jugoslawien_migration;mittelständischen;-2,98;0,40;1,00
jugoslawien_migration;könnten;-2,97;0,40;1,00
jugoslawien_migration;fließend;2,96;0,40;1,00
jugoslawien_migration;beschreiben;-2,96;0,40;1,00
jugoslawien_migration;kontext;-2,96;0,40;1,00
jugoslawien_migration;gesellschaftliche;-2,95;0,40;1,00
jugoslawien_migration;traditionen;2,92;0,40;1,00
jugoslawien_migration;fühle;2,91;0,40;1,00
jugoslawien_migration;zuhause;2,91;0,40;1,00
jugoslawien_migration;stimme;2,87;0,40;1,00
jugoslawien_migration;person;-2,87;0,40;1,00
jugoslawien_migration;1990erjahren;2,86;0,40;1,00
jugoslawien_migration;einem;-2,84;0,40;1,00
jugoslawien_migration;arbeitete;-2,82;0,40;1,00
jugoslawien_migration;hause;2,80;0,40;1,00
jugoslawien_migration;kultur;2,79;0,40;1,00
jugoslawien_migration;stärke;2,78;0,40;1,00
jugoslawien_migration;wirtschaftlichen;-2,76;0,40;1,00
jugoslawien_migration;ausstrahlung;2,76;0,40;1,00
jugoslawien_migration;gesellschaftlichen;-2,75;0,40;1,00
jugoslawien_migration;leben;2,74;0,40;1,00
jugoslawien_migration;früh;-2,72;0,40;1,00
jugoslawien_migration;offen;-2,72;0,40;1,00
jugoslawien_migration;merkmale;-2,71;0,40;1,00
jugoslawien_migration;möglicherweise;-2,71;0,40;1,00
jugoslawien_migration;wie;-2,70;0,40;1,00
jugoslawien_migration;hallo;-2,69;0,40;1,00
jugoslawien_migration;arbeite;-2,68;0,40;1,00
jugoslawien_migration;heutigen;2,67;0,40;1,00
jugoslawien_migration;seiner;2,67;0,40;1,00
jugoslawien_migration;von;-2,67;0,40;1,00
jugoslawien_migration;prägung;-2,66;0,40;1,00
jugoslawien_migration;hemd;-2,66;0,40;1,00
jugoslawien_migration;westlichen;-2,66;0,40;1,00
jugoslawien_migration;werden;-2,62;0,40;1,00
jugoslawien_migration;starke;2,61;0,40;1,00
jugoslawien_migration;vorliebe;-2,60;0,40;1,00
jugoslawien_migration;dunkles;2,59;0,40;1,00
jugoslawien_migration;küche;2,59;0,40;1,00
jugoslawien_migration;beschrieben;-2,59;0,40;1,00
jugoslawien_migration;zwischen;2,57;0,40;1,00
jugoslawien_migration;berlin;2,56;0,40;1,00
jugoslawien_migration;klassische;-2,55;0,40;1,00
jugoslawien_migration;gegend;-2,53;0,40;1,00
jugoslawien_migration;kurz;2,53;0,40;1,00
jugoslawien_migration;dunklen;2,49;0,40;1,00
jugoslawien_migration;familiäre;2,49;0,40;1,00
jugoslawien_migration;herausforderungen;2,49;0,40;1,00
jugoslawien_migration;politischen;2,49;0,40;1,00
jugoslawien_migration;seinem;2,49;0,40;1,00
jugoslawien_migration;für;-2,49;0,40;1,00
jugoslawien_migration;anderen;2,42;0,40;1,00
jugoslawien_migration;dunkle;2,41;0,40;1,00
jugoslawien_migration;einflüssen;-2,39;0,40;1,00
jugoslawien_migration;das;2,37;0,40;1,00
jugoslawien_migration;keine;-2,37;0,40;1,00
jugoslawien_migration;vorort;-2,36;0,40;1,00
jugoslawien_migration;klassischen;-2,36;0,40;1,00
jugoslawien_migration;beruf;-2,35;0,40;1,00
jugoslawien_migration;augen;2,34;0,40;1,00
jugoslawien_migration;ehemalige;2,33;0,40;1,00
jugoslawien_migration;ländern;2,33;0,40;1,00
jugoslawien_migration;verbundenheit;2,33;0,40;1,00
jugoslawien_migration;voller;2,33;0,40;1,00
jugoslawien_migration;akzent;2,32;0,40;1,00
jugoslawien_migration;jugend;-2,32;0,40;1,00
jugoslawien_migration;lehrerin;-2,30;0,40;1,00
jugoslawien_migration;melancholie;2,26;0,40;1,00
jugoslawien_migration;wärme;2,26;0,40;1,00
jugoslawien_migration;klaren;-2,26;0,40;1,00
jugoslawien_migration;kommunikation;-2,26;0,40;1,00
jugoslawien_migration;kindheit;-2,25;0,40;1,00
jugoslawien_migration;häufig;-2,25;0,40;1,00
jugoslawien_migration;freizeit;-2,25;0,40;1,00
jugoslawien_migration;tiefen;2,24;0,40;1,00
jugoslawien_migration;erzählen;2,24;0,40;1,00
jugoslawien_migration;kleidung;-2,23;0,40;1,00
jugoslawien_migration;name;2,21;0,40;1,00
jugoslawien_migration;dennoch;-2,18;0,40;1,00
jugoslawien_migration;historischen;-2,14;0,40;1,00
jugoslawien_migration;kein;-2,14;0,40;1,00
jugoslawien_migration;normen;-2,14;0,40;1,00
jugoslawien_migration;studium;-2,14;0,40;1,00
jugoslawien_migration;erinnerungen;2,14;0,40;1,00
jugoslawien_migration;erzählt;2,14;0,40;1,00
jugoslawien_migration;dem;2,13;0,40;1,00
jugoslawien_migration;typische;-2,10;0,40;1,00
jugoslawien_migration;deutsch;2,10;0,40;1,00
jugoslawien_migration;fiktiven;-2,10;0,40;1,00
jugoslawien_migration;lebensstil;-2,09;0,40;1,00
jugoslawien_migration;beispiel;-2,08;0,40;1,00
jugoslawien_migration;wurde;2,07;0,40;1,00
jugoslawien_migration;fühlt;2,06;0,40;1,00
jugoslawien_migration;stil;-2,06;0,40;1,00
jugoslawien_migration;mix;2,05;0,40;1,00
jugoslawien_migration;theythem;-2,05;0,40;1,00
jugoslawien_migration;gearbeitet;-2,03;0,40;1,00
jugoslawien_migration;80erjahren;2,03;0,40;1,00
jugoslawien_migration;braune;2,03;0,40;1,00
jugoslawien_migration;respektvolle;2,03;0,40;1,00
jugoslawien_migration;beruflich;-2,02;0,40;1,00
jugoslawien_migration;diskussionen;-2,02;0,40;1,00
jugoslawien_migration;erwartungen;-2,02;0,40;1,00
jugoslawien_migration;prägungen;-2,02;0,40;1,00
jugoslawien_migration;schlichten;-2,02;0,40;1,00
jugoslawien_migration;struktur;-2,02;0,40;1,00
jugoslawien_migration;wirtschaftlich;-2,02;0,40;1,00
jugoslawien_migration;hatten;-2,01;0,40;1,00
jugoslawien_migration;individuellen;-2,01;0,40;1,00
jugoslawien_migration;kategorien;-2,01;0,40;1,00
jugoslawien_migration;beeinflusst;-2,00;0,40;1,00
jugoslawien_migration;bodenständigkeit;-2,00;0,40;1,00
jugoslawien_migration;gelegt;-2,00;0,40;1,00
jugoslawien_migration;besondere;2,00;0,40;1,00
jugoslawien_migration;existierte;2,00;0,40;1,00
jugoslawien_migration;fast;2,00;0,40;1,00
jugoslawien_migration;verbindung;1,98;0,40;1,00
jugoslawien_migration;zeit;-1,96;0,40;1,00
ostdeutsch_hintergrund;der;6,39;0,36;1,00
ostdeutsch_hintergrund;oder;-5,60;0,36;1,00
ostdeutsch_hintergrund;ddr;5,06;0,36;1,00
ostdeutsch_hintergrund;wert;-4,87;0,36;1,00
ostdeutsch_hintergrund;ehemaligen;4,79;0,36;1,00
ostdeutsch_hintergrund;deutschland;-4,55;0,36;1,00
ostdeutsch_hintergrund;erfahrungen;4,50;0,36;1,00
ostdeutsch_hintergrund;legt;-4,41;0,36;1,00
ostdeutsch_hintergrund;gemeinschaft;4,40;0,36;1,00
ostdeutsch_hintergrund;westdeutschland;-4,24;0,36;1,00
ostdeutsch_hintergrund;hat;4,18;0,36;1,00
ostdeutsch_hintergrund;nicht;3,94;0,36;1,00
ostdeutsch_hintergrund;ostdeutschland;3,87;0,36;1,00
ostdeutsch_hintergrund;dorf;3,83;0,36;1,00
ostdeutsch_hintergrund;nähe;3,81;0,36;1,00
ostdeutsch_hintergrund;einer;-3,80;0,36;1,00
ostdeutsch_hintergrund;geboren;3,63;0,36;1,00
ostdeutsch_hintergrund;damals;3,58;0,36;1,00
ostdeutsch_hintergrund;kulturelle;-3,49;0,36;1,00
ostdeutsch_hintergrund;beschreibung;-3,48;0,36;1,00
ostdeutsch_hintergrund;erinnere;3,40;0,36;1,00
ostdeutsch_hintergrund;kindheit;3,39;0,36;1,00
ostdeutsch_hintergrund;art;3,36;0,36;1,00
ostdeutsch_hintergrund;auf;-3,31;0,36;1,00
ostdeutsch_hintergrund;plattenbauten;3,30;0,36;1,00
ostdeutsch_hintergrund;mittelgroßen;-3,29;0,36;1,00
ostdeutsch_hintergrund;kleinen;3,26;0,36;1,00
ostdeutsch_hintergrund;erlebt;3,25;0,36;1,00
ostdeutsch_hintergrund;mika;3,19;0,36;1,00
ostdeutsch_hintergrund;bildung;-3,17;0,36;1,00
ostdeutsch_hintergrund;ort;3,17;0,36;1,00
ostdeutsch_hintergrund;pünktlichkeit;-3,16;0,36;1,00
ostdeutsch_hintergrund;ordnung;-3,12;0,36;1,00
ostdeutsch_hintergrund;noch;3,09;0,36;1,00
ostdeutsch_hintergrund;miterlebt;3,07;0,36;1,00
ostdeutsch_hintergrund;geschichten;3,05;0,36;1,00
ostdeutsch_hintergrund;hauptfigur;-3,04;0,36;1,00
ostdeutsch_hintergrund;republik;2,98;0,36;1,00
ostdeutsch_hintergrund;interesse;-2,97;0,36;1,00
ostdeutsch_hintergrund;die;2,95;0,36;1,00
ostdeutsch_hintergrund;wobei;-2,93;0,36;1,00
ostdeutsch_hintergrund;wurde;2,91;0,36;1,00
ostdeutsch_hintergrund;nichtbinäre;-2,90;0,36;1,00
ostdeutsch_hintergrund;herausforderungen;2,88;0,36;1,00
ostdeutsch_hintergrund;umgebung;-2,88;0,36;1,00
ostdeutsch_hintergrund;soziale;-2,87;0,36;1,00
ostdeutsch_hintergrund;wir;2,87;0,36;1,00
ostdeutsch_hintergrund;zeit;2,86;0,36;1,00
ostdeutsch_hintergrund;ist;-2,85;0,36;1,00
ostdeutsch_hintergrund;tradition;-2,85;0,36;1,00
ostdeutsch_hintergrund;mittelständischen;-2,81;0,36;1,00
ostdeutsch_hintergrund;sprache;-2,75;0,36;1,00
ostdeutsch_hintergrund;person;-2,74;0,36;1,00
ostdeutsch_hintergrund;westen;-2,74;0,36;1,00
ostdeutsch_hintergrund;ein;-2,73;0,36;1,00
ostdeutsch_hintergrund;viele;2,70;0,36;1,00
ostdeutsch_hintergrund;grauen;2,69;0,36;1,00
ostdeutsch_hintergrund;vielfalt;-2,69;0,36;1,00
ostdeutsch_hintergrund;anders;2,64;0,36;1,00
ostdeutsch_hintergrund;dinge;2,64;0,36;1,00
ostdeutsch_hintergrund;kultur;-2,63;0,36;1,00
ostdeutsch_hintergrund;aufgewachsen;-2,63;0,36;1,00
ostdeutsch_hintergrund;arbeite;-2,62;0,36;1,00
ostdeutsch_hintergrund;typisch;-2,62;0,36;1,00
ostdeutsch_hintergrund;ehemalige;2,58;0,36;1,00
ostdeutsch_hintergrund;alles;2,58;0,36;1,00
ostdeutsch_hintergrund;jeans;-2,57;0,36;1,00
ostdeutsch_hintergrund;liebe;-2,57;0,36;1,00
ostdeutsch_hintergrund;kurz;2,56;0,36;1,00
ostdeutsch_hintergrund;klassische;-2,53;0,36;1,00
ostdeutsch_hintergrund;leute;2,51;0,36;1,00
ostdeutsch_hintergrund;erinnerungen;2,50;0,36;1,00
ostdeutsch_hintergrund;umbrüchen;2,50;0,36;1,00
ostdeutsch_hintergrund;themen;-2,50;0,36;1,00
ostdeutsch_hintergrund;fußball;-2,50;0,36;1,00
ostdeutsch_hintergrund;hemd;-2,50;0,36;1,00
ostdeutsch_hintergrund;hallo;-2,48;0,36;1,00
ostdeutsch_hintergrund;arbeit;2,44;0,36;1,00
ostdeutsch_hintergrund;häufig;-2,43;0,36;1,00
ostdeutsch_hintergrund;traditionelle;-2,43;0,36;1,00
ostdeutsch_hintergrund;kultureller;-2,43;0,36;1,00
ostdeutsch_hintergrund;zurückhaltend;-2,43;0,36;1,00
ostdeutsch_hintergrund;ingenieur;-2,43;0,36;1,00
ostdeutsch_hintergrund;mauer;2,43;0,36;1,00
ostdeutsch_hintergrund;könnte;-2,41;0,36;1,00
ostdeutsch_hintergrund;eltern;2,40;0,36;1,00
ostdeutsch_hintergrund;hauch;2,40;0,36;1,00
ostdeutsch_hintergrund;letzten;2,35;0,36;1,00
ostdeutsch_hintergrund;winter;2,34;0,36;1,00
ostdeutsch_hintergrund;zusammenhalt;2,34;0,36;1,00
ostdeutsch_hintergrund;ehrlich;2,28;0,36;1,00
ostdeutsch_hintergrund;fast;2,28;0,36;1,00
ostdeutsch_hintergrund;stärke;2,28;0,36;1,00
ostdeutsch_hintergrund;kunst;-2,28;0,36;1,00
ostdeutsch_hintergrund;lebensstil;-2,28;0,36;1,00
ostdeutsch_hintergrund;augen;-2,28;0,36;1,00
ostdeutsch_hintergrund;erinnert;2,25;0,36;1,00
ostdeutsch_hintergrund;dem;-2,25;0,36;1,00
ostdeutsch_hintergrund;80ern;-2,24;0,36;1,00
ostdeutsch_hintergrund;stadt;-2,24;0,36;1,00
ostdeutsch_hintergrund;freizeit;-2,22;0,36;1,00
ostdeutsch_hintergrund;kategorien;-2,22;0,36;1,00
ostdeutsch_hintergrund;moderne;-2,22;0,36;1,00
ostdeutsch_hintergrund;modernen;-2,22;0,36;1,00
ostdeutsch_hintergrund;wahrscheinlich;-2,22;0,36;1,00
ostdeutsch_hintergrund;gerne;-2,22;0,36;1,00
ostdeutsch_hintergrund;betrieb;2,22;0,36;1,00
ostdeutsch_hintergrund;bodenständige;2,22;0,36;1,00
ostdeutsch_hintergrund;veränderungen;2,22;0,36;1,00
ostdeutsch_hintergrund;von;2,21;0,36;1,00
ostdeutsch_hintergrund;ihrer;2,20;0,36;1,00
ostdeutsch_hintergrund;möglicherweise;-2,19;0,36;1,00
ostdeutsch_hintergrund;hände;2,16;0,36;1,00
ostdeutsch_hintergrund;sondern;2,15;0,36;1,00
ostdeutsch_hintergrund;deutschlands;-2,15;0,36;1,00
ostdeutsch_hintergrund;graue;2,15;0,36;1,00
ostdeutsch_hintergrund;politischen;2,15;0,36;1,00
ostdeutsch_hintergrund;kulturellen;-2,14;0,36;1,00
ostdeutsch_hintergrund;sonntags;-2,13;0,36;1,00
ostdeutsch_hintergrund;studium;-2,13;0,36;1,00
ostdeutsch_hintergrund;offen;-2,11;0,36;1,00
ostdeutsch_hintergrund;sozialen;-2,10;0,36;1,00
ostdeutsch_hintergrund;gesellschaftliche;-2,08;0,36;1,00
ostdeutsch_hintergrund;deutsche;2,07;0,36;1,00
ostdeutsch_hintergrund;sinn;2,07;0,36;1,00
ostdeutsch_hintergrund;einem;2,07;0,36;1,00
ostdeutsch_hintergrund;offenheit;-2,07;0,36;1,00
ostdeutsch_hintergrund;lassen;-2,07;0,36;1,00
ostdeutsch_hintergrund;traditionen;-2,06;0,36;1,00
ostdeutsch_hintergrund;elektriker;2,04;0,36;1,00
ostdeutsch_hintergrund;voller;2,04;0,36;1,00
ostdeutsch_hintergrund;vielleicht;-2,03;0,36;1,00
ostdeutsch_hintergrund;bestimmte;2,02;0,36;1,00
ostdeutsch_hintergrund;demokratische;2,02;0,36;1,00
ostdeutsch_hintergrund;ruhige;2,02;0,36;1,00
ostdeutsch_hintergrund;solidarität;2,02;0,36;1,00
ostdeutsch_hintergrund;verständnis;2,02;0,36;1,00
ostdeutsch_hintergrund;alle;2,01;0,36;1,00
ostdeutsch_hintergrund;jede;2,01;0,36;1,00
ostdeutsch_hintergrund;als;2,01;0,36;1,00
ostdeutsch_hintergrund;entwicklungen;-2,01;0,36;1,00
ostdeutsch_hintergrund;garten;-2,01;0,36;1,00
ostdeutsch_hintergrund;seit;-2,01;0,36;1,00
ostdeutsch_hintergrund;struktur;-2,01;0,36;1,00
ostdeutsch_hintergrund;wirtschaftlich;-2,01;0,36;1,00
ostdeutsch_hintergrund;seine;2,00;0,36;1,00
ostdeutsch_hintergrund;anna;-1,99;0,36;1,00
ostdeutsch_hintergrund;gelegt;-1,99;0,36;1,00
ostdeutsch_hintergrund;lebt;-1,99;0,36;1,00
ostdeutsch_hintergrund;worte;1,98;0,36;1,00
nahost_migration;hintergrund;-9,61;0,40;1,00
nahost_migration;war;-8,37;0,40;1,00
nahost_migration;familie;7,16;0,40;1,00
nahost_migration;deutschland;7,13;0,40;1,00
nahost_migration;geprägt;-6,97;0,40;1,00
nahost_migration;aufgewachsen;-6,65;0,40;1,00
nahost_migration;einer;-6,62;0,40;1,00
nahost_migration;stadt;-6,22;0,40;1,00
nahost_migration;wurzeln;6,22;0,40;1,00
nahost_migration;alex;-6,06;0,40;1,00
nahost_migration;ihre;6,05;0,40;1,00
nahost_migration;wert;-5,89;0,40;1,00
nahost_migration;aus;5,85;0,40;1,00
nahost_migration;augen;5,80;0,40;1,00
nahost_migration;kleinen;-5,54;0,40;1,00
nahost_migration;oder;-5,24;0,40;1,00
nahost_migration;vater;-5,23;0,40;1,00
nahost_migration;legt;-5,00;0,40;1,00
nahost_migration;haar;4,91;0,40;1,00
nahost_migration;ursprünglich;4,81;0,40;1,00
nahost_migration;geschichten;4,77;0,40;1,00
nahost_migration;ihrer;4,67;0,40;1,00
nahost_migration;eltern;4,56;0,40;1,00
nahost_migration;stammt;4,54;0,40;1,00
nahost_migration;auf;-4,49;0,40;1,00
nahost_migration;zwei;4,47;0,40;1,00
nahost_migration;seine;4,29;0,40;1,00
nahost_migration;sam;4,27;0,40;1,00
nahost_migration;stammen;4,13;0,40;1,00
nahost_migration;vielleicht;-4,10;0,40;1,00
nahost_migration;mutter;-3,97;0,40;1,00
nahost_migration;kulturen;3,90;0,40;1,00
nahost_migration;herkunft;3,90;0,40;1,00
nahost_migration;typisch;-3,88;0,40;1,00
nahost_migration;dunkles;3,86;0,40;1,00
nahost_migration;haut;3,83;0,40;1,00
nahost_migration;köln;-3,81;0,40;1,00
nahost_migration;waren;-3,77;0,40;1,00
nahost_migration;stimme;3,77;0,40;1,00
nahost_migration;nach;3,74;0,40;1,00
nahost_migration;geboren;3,72;0,40;1,00
nahost_migration;mittelgroßen;-3,68;0,40;1,00
nahost_migration;kindheit;-3,66;0,40;1,00
nahost_migration;welten;3,63;0,40;1,00
nahost_migration;schätzt;-3,54;0,40;1,00
nahost_migration;sozialen;-3,49;0,40;1,00
nahost_migration;meiner;3,48;0,40;1,00
nahost_migration;deutschlands;-3,47;0,40;1,00
nahost_migration;eher;-3,47;0,40;1,00
nahost_migration;jeans;-3,39;0,40;1,00
nahost_migration;stolz;3,36;0,40;1,00
nahost_migration;wichtig;3,33;0,40;1,00
nahost_migration;dem;3,31;0,40;1,00
nahost_migration;kontext;-3,30;0,40;1,00
nahost_migration;dunklen;3,26;0,40;1,00
nahost_migration;traditionen;3,25;0,40;1,00
nahost_migration;zeit;-3,24;0,40;1,00
nahost_migration;meine;3,23;0,40;1,00
nahost_migration;warme;3,22;0,40;1,00
nahost_migration;nichtbinären;-3,21;0,40;1,00
nahost_migration;ausstrahlung;3,19;0,40;1,00
nahost_migration;irgendwo;-3,19;0,40;1,00
nahost_migration;umfeld;-3,16;0,40;1,00
nahost_migration;von;-3,16;0,40;1,00
nahost_migration;soziale;-3,13;0,40;1,00
nahost_migration;für;-3,11;0,40;1,00
nahost_migration;bildung;-3,10;0,40;1,00
nahost_migration;früh;-3,10;0,40;1,00
nahost_migration;identität;3,10;0,40;1,00
nahost_migration;anderen;3,10;0,40;1,00
nahost_migration;mittelständischen;-3,07;0,40;1,00
nahost_migration;prägung;-3,07;0,40;1,00
nahost_migration;kultur;3,06;0,40;1,00
nahost_migration;zwischen;3,04;0,40;1,00
nahost_migration;wuchs;-3,03;0,40;1,00
nahost_migration;dunkle;3,03;0,40;1,00
nahost_migration;interesse;-3,01;0,40;1,00
nahost_migration;spricht;2,98;0,40;1,00
nahost_migration;vorliebe;-2,96;0,40;1,00
nahost_migration;themen;-2,95;0,40;1,00
nahost_migration;hallo;-2,93;0,40;1,00
nahost_migration;land;2,91;0,40;1,00
nahost_migration;bart;2,91;0,40;1,00
nahost_migration;eleganz;2,91;0,40;1,00
nahost_migration;ingenieur;-2,90;0,40;1,00
nahost_migration;stabilität;-2,90;0,40;1,00
nahost_migration;bei;-2,90;0,40;1,00
nahost_migration;westen;-2,89;0,40;1,00
nahost_migration;heimat;2,89;0,40;1,00
nahost_migration;gesellschaftliche;-2,84;0,40;1,00
nahost_migration;andere;2,81;0,40;1,00
nahost_migration;trägt;2,80;0,40;1,00
nahost_migration;möglicherweise;-2,79;0,40;1,00
nahost_migration;ganz;-2,77;0,40;1,00
nahost_migration;schon;-2,74;0,40;1,00
nahost_migration;ländern;2,73;0,40;1,00
nahost_migration;respektvoll;2,73;0,40;1,00
nahost_migration;könnten;-2,72;0,40;1,00
nahost_migration;arbeite;-2,71;0,40;1,00
nahost_migration;könnte;-2,71;0,40;1,00
nahost_migration;vielen;2,70;0,40;1,00
nahost_migration;alten;-2,69;0,40;1,00
nahost_migration;fußball;-2,69;0,40;1,00
nahost_migration;klare;-2,69;0,40;1,00
nahost_migration;tiefen;2,67;0,40;1,00
nahost_migration;respektvolle;2,67;0,40;1,00
nahost_migration;voller;2,67;0,40;1,00
nahost_migration;sami;2,67;0,40;1,00
nahost_migration;modern;2,65;0,40;1,00
nahost_migration;beschrieben;-2,64;0,40;1,00
nahost_migration;vom;-2,64;0,40;1,00
nahost_migration;beiden;2,63;0,40;1,00
nahost_migration;erzählen;2,60;0,40;1,00
nahost_migration;fühle;2,60;0,40;1,00
nahost_migration;reichen;2,60;0,40;1,00
nahost_migration;gut;-2,60;0,40;1,00
nahost_migration;meist;-2,60;0,40;1,00
nahost_migration;sind;2,60;0,40;1,00
nahost_migration;höflich;-2,58;0,40;1,00
nahost_migration;klassische;-2,58;0,40;1,00
nahost_migration;sowohl;2,57;0,40;1,00
nahost_migration;hemd;-2,56;0,40;1,00
nahost_migration;irgendwie;-2,56;0,40;1,00
nahost_migration;jugend;-2,56;0,40;1,00
nahost_migration;stärke;2,56;0,40;1,00
nahost_migration;wärme;2,56;0,40;1,00
nahost_migration;zugleich;2,56;0,40;1,00
nahost_migration;schultern;2,54;0,40;1,00
nahost_migration;zeigt;-2,52;0,40;1,00
nahost_migration;mit;2,52;0,40;1,00
nahost_migration;umgebung;-2,52;0,40;1,00
nahost_migration;person;-2,51;0,40;1,00
nahost_migration;stereotype;2,51;0,40;1,00
nahost_migration;gearbeitet;-2,51;0,40;1,00
nahost_migration;gesicht;2,48;0,40;1,00
nahost_migration;liegen;2,48;0,40;1,00
nahost_migration;lächeln;2,48;0,40;1,00
nahost_migration;freizeit;-2,47;0,40;1,00
nahost_migration;hatten;-2,46;0,40;1,00
nahost_migration;getragen;2,46;0,40;1,00
nahost_migration;meines;2,46;0,40;1,00
nahost_migration;gesellschaftlichen;-2,45;0,40;1,00
nahost_migration;braune;2,39;0,40;1,00
nahost_migration;seinem;2,39;0,40;1,00
nahost_migration;verbundenheit;2,39;0,40;1,00
nahost_migration;der;-2,35;0,40;1,00
nahost_migration;den;-2,34;0,40;1,00
nahost_migration;klassischen;-2,34;0,40;1,00
nahost_migration;genauer;2,32;0,40;1,00
nahost_migration;theythem;-2,31;0,40;1,00
nahost_migration;dunkelbraunes;2,30;0,40;1,00
nahost_migration;zuhause;2,30;0,40;1,00
nahost_migration;kategorien;-2,29;0,40;1,00
nahost_migration;arbeit;-2,28;0,40;1,00
nahost_migration;lebt;2,28;0,40;1,00
nahost_migration;genauso;2,28;0,40;1,00
nahost_migration;sprechen;2,28;0,40;1,00
nahost_migration;verwurzelt;2,28;0,40;1,00
nahost_migration;beruf;-2,27;0,40;1,00
nahost_migration;komme;-2,27;0,40;1,00
nahost_migration;vielfältig;2,25;0,40;1,00
nahost_migration;jahren;2,23;0,40;1,00
nahost_migration;fällt;2,23;0,40;1,00
nahost_migration;erzählt;2,21;0,40;1,00
nahost_migration;fließend;2,21;0,40;1,00
